ID,full_name,first_apperance,description,image
1009223,Captain Britain,30090,null,http://i.annihil.us/u/prod/marvel/i/mg/9/50/4dbf0e5d57226/portrait_incredible.jpg
1010915,Captain Britain (Ultimate),null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4c003574e99fb/portrait_incredible.jpg
1011190,Captain Cross,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011196,Captain Flint,23468,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010338,Captain Marvel (Carol Danvers),24348,null,http://i.annihil.us/u/prod/marvel/i/mg/6/80/5269608c1be7a/portrait_incredible.jpg
1011096,Captain Marvel (Genis-Vell),null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009224,Captain Marvel (Mar-Vell),5844,null,http://i.annihil.us/u/prod/marvel/i/mg/f/60/526032048d1a1/portrait_incredible.jpg
1011095,Captain Marvel (Monica Rambeau),null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c0030bee8c86/portrait_incredible.jpg
1011097,Captain Marvel (Phyla-Vell),null,null,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0030bc4629e/portrait_incredible.jpg
1011355,Captain Midlands,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009225,Captain Stacy,null,NYPD Captain George Stacy was the father of one-time Peter Parker girlfriend Gwen Stacy.,http://i.annihil.us/u/prod/marvel/i/mg/2/a0/4c00407752be2/portrait_incredible.jpg
1011027,Captain Universe,30303,null,http://i.annihil.us/u/prod/marvel/i/mg/4/c0/4c00324c12ba2/portrait_incredible.jpg
1011052,Cardiac,11982,null,http://i.annihil.us/u/prod/marvel/i/mg/2/70/4c003117e0b75/portrait_incredible.jpg
1010143,Caretaker,20174,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009226,Cargill,8570,null,http://i.annihil.us/u/prod/marvel/i/mg/f/50/4c0040744c205/portrait_incredible.jpg
1011258,Carlie Cooper,20963,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009688,Carmella Unuscione,8656,Carmella Unuscione was one of the first members of the Magneto's Acolytes.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009227,Carnage,6809,null,http://i.annihil.us/u/prod/marvel/i/mg/6/50/535fee423f170/portrait_incredible.jpg
1010916,Carnage (Ultimate),5218,null,http://i.annihil.us/u/prod/marvel/i/mg/3/00/4c003571c756c/portrait_incredible.jpg
1009261,Carol Danvers,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009344,Carol Hines,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009478,Cassandra Nova,null,null,http://i.annihil.us/u/prod/marvel/i/mg/8/60/4c003d0f3c80c/portrait_incredible.jpg
1009230,Catseye,10368,null,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708/portrait_incredible.jpg
1009536,Cecilia Reyes,13930,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010813,Celestials,8549,null,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4c0035efbf930/portrait_incredible.jpg
1011039,Centennial,1647,null,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c00323b6ac57/portrait_incredible.jpg
1011140,Centurions,null,null,http://i.annihil.us/u/prod/marvel/i/mg/c/c0/4c7c63dd70fe7/portrait_incredible.jpg
1009231,Cerebro,1119,null,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708/portrait_incredible.jpg
1011141,Cerise,8653,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009232,Ch'od,3631,null,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4ce59f2dcd04d/portrait_incredible.jpg
1009233,Chamber,20731,null,http://i.annihil.us/u/prod/marvel/i/mg/2/80/4c00406e4731b/portrait_incredible.jpg
1009234,Chameleon,6788,null,http://i.annihil.us/u/prod/marvel/i/mg/7/00/4ce59f390463f/portrait_incredible.jpg
1010756,Champions,3380,null,http://i.annihil.us/u/prod/marvel/i/mg/8/b0/4c00376da82bb/portrait_incredible.jpg
1011015,Changeling,null,null,http://i.annihil.us/u/prod/marvel/i/mg/5/b0/4c00326c980ac/portrait_incredible.jpg
1009733,Charles Xavier,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011331,Charlie Campion,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010754,Chase Stein,1678,Chase Stein is the son of mad scientists Victor and Janet Stein and is the tech genius of the Runaways.,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/4ce5a2e831d0c/portrait_incredible.jpg
1011359,Chat,null,null,http://i.annihil.us/u/prod/marvel/i/mg/2/50/4ce5a6cd63eaf/portrait_incredible.jpg
1009237,Chimera,14222,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011411,Chores MacGillicudy,16534,null,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c002e1c622c8/portrait_incredible.jpg
1011187,Christian Walker,29007,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009238,Chronomancer,20618,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011270,ClanDestine,23287,null,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4c002ef39a9a5/portrait_incredible.jpg
1009239,Clea,20266,null,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c00406b55161/portrait_incredible.jpg
1014999,Clea (Ultimate),15771,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010809,Clint Barton,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009241,Cloak,35501,null,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/528d31d76a2b0/portrait_incredible.jpg
1010823,Cloud 9,30885,null,http://i.annihil.us/u/prod/marvel/i/mg/6/80/526955ef00db6/portrait_incredible.jpg
1011286,Cobalt Man,12531,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010676,Colleen Wing,3203,Colleen Wing was raised in Japan by her grandfather Kanji Ozawa who taught her the ways of a samurai in which she became highly skilled after which she teamed up with Misty Knight at the behest of Tony Stark as a new Heroes for Hire tasked with capturing superhumans who have not registered.,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/52740e24bddb4/portrait_incredible.jpg
1010798,Colonel America,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009243,Colossus,17701,null,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/51127cf4b996f/portrait_incredible.jpg
1010917,Colossus (Ultimate),40811,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011410,Confederates of the Curious,16534,null,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c002e1f3f490/portrait_incredible.jpg
1009245,Constrictor,17713,null,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c004065a3a78/portrait_incredible.jpg
1011407,Contessa (Vera Vidal),16534,null,http://i.annihil.us/u/prod/marvel/i/mg/2/70/4c002e274342b/portrait_incredible.jpg
1010346,Controller,37772,null,http://i.annihil.us/u/prod/marvel/i/mg/3/60/4c003923719ff/portrait_incredible.jpg
1009246,Cornelius,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009247,Corsair,20566,null,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/4c004062d89bd/portrait_incredible.jpg
1011353,Cosmo (dog),39982,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011362,Cottonmouth,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009249,Count Nefaria,12788,null,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/4c00405d04674/portrait_incredible.jpg
1009250,Countess,5280,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011272,Crimson Crusader,null,null,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c002ef0eb443/portrait_incredible.jpg
1009251,Crimson Dynamo,12407,null,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/526955e3c7c41/portrait_incredible.jpg
1017323,Crimson Dynamo (Iron Man 3 - The Official Game),null,null,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/5239c1307d9c9/portrait_incredible.jpg
1011169,Crimson King,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009252,Crossbones,35423,null,http://i.annihil.us/u/prod/marvel/i/mg/1/c0/4c00405a403c0/portrait_incredible.jpg
1009253,Crule,17965,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009254,Crusher Hogan,10785,null,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c004057a5bc6/portrait_incredible.jpg
1014991,Crusher Hogan (Ultimate),14857,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009255,Crystal,12725,null,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/52695564bcf1e/portrait_incredible.jpg
1011268,Cuckoo,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009244,Curt Conners,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011174,Cuthbert,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009256,Cyber,14202,null,http://i.annihil.us/u/prod/marvel/i/mg/1/f0/4c0040521bc06/portrait_incredible.jpg
1009257,Cyclops,17701,null,http://i.annihil.us/u/prod/marvel/i/mg/6/70/526547e2d90ad/portrait_incredible.jpg
1010918,Cyclops (Ultimate),15770,null,http://i.annihil.us/u/prod/marvel/i/mg/c/80/53176b8fe1dfa/portrait_incredible.jpg
1017473,Cyclops (X-Men: Battle of the Atom),null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/40/52d72a169ddf0/portrait_incredible.jpg
1011385,Cypher,40170,null,http://i.annihil.us/u/prod/marvel/i/mg/2/10/4ce5a70abf6fb/portrait_incredible.jpg
1011050,D'Ken Neramani,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009258,Dagger,35501,null,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/528d31c9eac10/portrait_incredible.jpg
1010774,Daily Bugle,16890,null,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4ce5a31605544/portrait_incredible.jpg
1010719,Daimon Hellstrom,5600,null,http://i.annihil.us/u/prod/marvel/i/mg/9/60/4ce5a2959ba25/portrait_incredible.jpg
1011001,Daken,26243,null,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/520289a920fd9/portrait_incredible.jpg
1011333,Dakota North,null,null,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4ce5a6888f769/portrait_incredible.jpg
1009259,Damage Control,10096,null,http://i.annihil.us/u/prod/marvel/i/mg/5/00/4c00404b5e1a2/portrait_incredible.jpg
1009453,Dani Moonstar,8556,null,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4ce5a0614487a/portrait_incredible.jpg
1010776,Danny Rand,null,null,http://i.annihil.us/u/prod/marvel/i/mg/2/20/4c00374b1008a/portrait_incredible.jpg
1009262,Daredevil,29317,"Abandoned by his mother Matt Murdock was raised by his father boxer ""Battling Jack"" Murdock in Hell's Kitchen. Realizing that rules were needed to prevent people from behaving badly young Matt decided to study law; however when he saved a man from an oncoming truck it spilled a radioactive cargo that rendered Matt blind while enhancing his remaining senses. Under the harsh tutelage of blind martial arts master Stick Matt mastered his heightened senses and became a formidable fighter.",http://i.annihil.us/u/prod/marvel/i/mg/d/50/50febb79985ee/portrait_incredible.jpg
1017292,Daredevil (LEGO Marvel Super Heroes),null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1017312,Daredevil (Marvel Heroes),null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/00/5239be8a1c152/portrait_incredible.jpg
1010919,Daredevil (Ultimate),1011,null,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/53176b9e705dc/portrait_incredible.jpg
1011306,Dargo Ktor,11768,null,http://i.annihil.us/u/prod/marvel/i/mg/c/b0/4ce5a6299ade4/portrait_incredible.jpg
1011367,Dark Avengers,24252,null,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/526032c703d06/portrait_incredible.jpg
1010907,Dark Beast,35300,null,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/52602f32efdab/portrait_incredible.jpg
1009265,Dark Phoenix,20731,null,http://i.annihil.us/u/prod/marvel/i/mg/9/e0/4ce59f6c7e332/portrait_incredible.jpg
1011387,Dark X-Men,28687,null,http://i.annihil.us/u/prod/marvel/i/mg/9/40/4ce5a7160a79b/portrait_incredible.jpg
1011020,Darkhawk,17490,null,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/5269553f4bc6a/portrait_incredible.jpg
1009266,Darkstar,17526,null,http://i.annihil.us/u/prod/marvel/i/mg/d/20/4ce59f77ea6f1/portrait_incredible.jpg
1011016,Darwin,null,null,http://i.annihil.us/u/prod/marvel/i/mg/2/60/4c003269b12a4/portrait_incredible.jpg
1009267,Dazzler,12725,null,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4fe364b0a2177/portrait_incredible.jpg
1010920,Dazzler (Ultimate),null,null,http://i.annihil.us/u/prod/marvel/i/mg/f/20/4c0034510900d/portrait_incredible.jpg
1010341,Deacon Frost,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011087,Dead Girl,17971,null,http://i.annihil.us/u/prod/marvel/i/mg/5/20/4c0030c61eb15/portrait_incredible.jpg
1009268,Deadpool,41112,null,http://i.annihil.us/u/prod/marvel/i/mg/9/90/5261a86cacb99/portrait_incredible.jpg
1017316,Deadpool (Deadpool),null,null,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/5239c232c227c/portrait_incredible.jpg
1017336,Deadpool (LEGO Marvel Super Heroes),null,null,http://i.annihil.us/u/prod/marvel/i/mg/a/a0/5239f9a8ee88d/portrait_incredible.jpg
1017474,Deadpool (X-Men: Battle of the Atom),null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/20/52d72a5b55a55/portrait_incredible.jpg
1009269,Death,8136,null,http://i.annihil.us/u/prod/marvel/i/mg/5/80/526031f5a21eb/portrait_incredible.jpg
1009270,Deathbird,7051,null,http://i.annihil.us/u/prod/marvel/i/mg/2/60/4c004041be770/portrait_incredible.jpg
1011037,Deathcry,16191,null,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/535ff379c7c1b/portrait_incredible.jpg
1010890,Deathlok,24967,&nbsp;,http://i.annihil.us/u/prod/marvel/i/mg/7/10/526165a98dd8e/portrait_incredible.jpg
1014997,Deathstrike (Ultimate),2116,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009713,Debra Whitman,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010717,Debrii,2408,null,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0038c02e75a/portrait_incredible.jpg
1011188,Deena Pilgrim,29007,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011023,Defenders,16655,null,http://i.annihil.us/u/prod/marvel/i/mg/3/80/526031e9c785a/portrait_incredible.jpg
1011071,Demogoblin,10025,Jason Macendale the newest Hobgoblin was down on his luck and offered the demon N'astirh his soul in exchange for power during the  Inferno crisis turning him into the Demogoblin.,http://i.annihil.us/u/prod/marvel/i/mg/c/80/535fedd611db9/portrait_incredible.jpg
1009271,Destiny,6929,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009272,Detective Soap,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011107,Deviants,30510,null,http://i.annihil.us/u/prod/marvel/i/mg/1/e0/4c0030a603d23/portrait_incredible.jpg
1017583,Devil Dinosaur (Devil Dinosaur),null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/90/54aedc448b925/portrait_incredible.jpg
1017102,Devil Dinosaur (HAS),null,They say a dog is man's best friend so naturally Hulk's best friend is a T-Rex! Devil Dinosaur is the team's trusty prehistoric pet that occasionally lends his massive jaws to the fight. Although he's got tiny arms Devil's got a big heart and an even bigger bite!,http://i.annihil.us/u/prod/marvel/i/mg/c/20/5232153150e10/portrait_incredible.jpg
1011142,Devos,null,null,http://i.annihil.us/u/prod/marvel/i/mg/4/20/4c002f87999a7/portrait_incredible.jpg
1011260,Dexter Bennett,24414,null,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4ce5a5d5d8932/portrait_incredible.jpg
1009273,Diablo,24413,null,http://i.annihil.us/u/prod/marvel/i/mg/c/f0/4ce59f83af33f/portrait_incredible.jpg
1009274,Diamondback (Rachel Leighton),37255,null,http://i.annihil.us/u/prod/marvel/i/mg/6/f0/526955c158ece/portrait_incredible.jpg
1011040,Dinah Soar,8463,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010997,Dirk Anger,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009275,Doc Samson,17524,null,http://i.annihil.us/u/prod/marvel/i/mg/3/10/5261a84c1707c/portrait_incredible.jpg
1009281,Doctor Doom,1875,null,http://i.annihil.us/u/prod/marvel/i/mg/3/60/53176bb096d17/portrait_incredible.jpg
1011103,Doctor Doom (Ultimate),23217,null,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/53176ba52dea1/portrait_incredible.jpg
1011206,Doctor Faustus,null,null,http://i.annihil.us/u/prod/marvel/i/mg/e/e0/4ce5a54ac4d4b/portrait_incredible.jpg
1009276,Doctor Octopus,37255,null,http://i.annihil.us/u/prod/marvel/i/mg/b/b0/528d31b62eaba/portrait_incredible.jpg
1010921,Doctor Octopus (Ultimate),5934,null,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c00344e05ce0/portrait_incredible.jpg
1010689,Doctor Spectrum,7339,null,http://i.annihil.us/u/prod/marvel/i/mg/4/90/4dc2d94978576/portrait_incredible.jpg
1009282,Doctor Strange,29317,null,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/5261a85a501fe/portrait_incredible.jpg
1011358,Doctor Strange (Ultimate),15771,null,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/53176bbb6dc50/portrait_incredible.jpg
1011235,Dog Brother #1,17393,null,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/4ce5a586c3c95/portrait_incredible.jpg
1009277,Domino,7415,null,http://i.annihil.us/u/prod/marvel/i/mg/f/60/526031dc10516/portrait_incredible.jpg
1010330,Donald Blake,36551,null,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/4ce5a23640434/portrait_incredible.jpg
1009278,Doomsday Man,17497,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009279,Doop,43504,null,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4c7c646b68a2c/portrait_incredible.jpg
1010879,Doorman,8463,null,http://i.annihil.us/u/prod/marvel/i/mg/3/00/4c00359cc7019/portrait_incredible.jpg
1011195,Dorian Gray,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009280,Dormammu,6970,null,http://i.annihil.us/u/prod/marvel/i/mg/b/70/4c003f1ddc0e5/portrait_incredible.jpg
1014992,Dormammu (Ultimate),15771,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1017300,Dr. Strange (Marvel: Avengers Alliance),null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/f0/5239b5e7d7f70/portrait_incredible.jpg
1010677,Dracula,38242,null,http://i.annihil.us/u/prod/marvel/i/mg/a/03/526955af18612/portrait_incredible.jpg
1011247,Dragon Lord,2523,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009283,Dragon Man,35509,null,http://i.annihil.us/u/prod/marvel/i/mg/a/f0/4c003f1aa3a1f/portrait_incredible.jpg
1010735,Drax,4836,null,http://i.annihil.us/u/prod/marvel/i/mg/e/d0/526032deabbff/portrait_incredible.jpg
1010368,Dreadnoughts,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1015007,Dreaming Celestial,5073,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011322,Druig,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009284,Dum Dum Dugan,22433,null,http://i.annihil.us/u/prod/marvel/i/mg/e/00/4ce59f9fc788f/portrait_incredible.jpg
1009285,Dust,5451,null,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4c003f17db9a6/portrait_incredible.jpg
1009286,Earthquake,15916,null,http://i.annihil.us/u/prod/marvel/i/mg/2/90/4c003f153b571/portrait_incredible.jpg
1010785,Echo,15694,null,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c00373a2629f/portrait_incredible.jpg
1010787,Eddie Brock,null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4de932f1a298a/portrait_incredible.jpg
1009396,Eddie Lau,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010999,"Edward ""Ted"" Forrester",16190,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011072,Edwin Jarvis,35509,null,http://i.annihil.us/u/prod/marvel/i/mg/5/40/4c0030e231f6b/portrait_incredible.jpg
1011060,Ego,32771,null,http://i.annihil.us/u/prod/marvel/i/mg/c/d0/535fec6d62b7f/portrait_incredible.jpg
1009287,Electro,13519,null,http://i.annihil.us/u/prod/marvel/i/mg/5/60/4c003f1214bd7/portrait_incredible.jpg
1010922,Electro (Ultimate),14838,null,http://i.annihil.us/u/prod/marvel/i/mg/f/d0/4c0034491f280/portrait_incredible.jpg
1009288,Elektra,29749,null,http://i.annihil.us/u/prod/marvel/i/mg/8/d0/51114fec4a2c8/portrait_incredible.jpg
1010923,Elektra (Ultimate),1011,null,http://i.annihil.us/u/prod/marvel/i/mg/5/03/53176bc813157/portrait_incredible.jpg
1010355,Elements of Doom,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009290,Elite,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011082,Elixir,23971,null,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/52740e1b4ad81/portrait_incredible.jpg
1011122,Elloe Kaifi,null,null,http://i.annihil.us/u/prod/marvel/i/mg/4/50/5269559c8d0c9/portrait_incredible.jpg
1010701,Elsa Bloodstone,31252,null,http://i.annihil.us/u/prod/marvel/i/mg/e/b0/4c0038ccbe4fa/portrait_incredible.jpg
1009310,Emma Frost,660,null,http://i.annihil.us/u/prod/marvel/i/mg/9/80/51151ef7cf4c8/portrait_incredible.jpg
1009291,Empath,10368,null,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4ce59faf350ea/portrait_incredible.jpg
1009292,Emplate,12371,null,http://i.annihil.us/u/prod/marvel/i/mg/f/10/4bb3bcffb8325/portrait_incredible.jpg
1010671,Enchantress (Amora),19821,null,http://i.annihil.us/u/prod/marvel/i/mg/3/10/52740e0f3c733/portrait_incredible.jpg
1011432,Enchantress (Sylvie Lushton),33566,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011313,Ender Wiggin,37141,null,http://i.annihil.us/u/prod/marvel/i/mg/c/90/4ce154e96ec1e/portrait_incredible.jpg
1010445,Energizer,13736,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011065,Epoch,null,null,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c0030f453da3/portrait_incredible.jpg
1009293,Erik the Red,2218,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010807,Eternals,5998,null,http://i.annihil.us/u/prod/marvel/i/mg/9/30/539f0bda709d0/portrait_incredible.jpg
1011061,Eternity,16922,null,http://i.annihil.us/u/prod/marvel/i/mg/b/90/4c0030fff0e3d/portrait_incredible.jpg
1010771,Excalibur,648,null,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4c00374eb5d5d/portrait_incredible.jpg
1009294,Exiles,24018,null,http://i.annihil.us/u/prod/marvel/i/mg/f/c0/4ce59fbab92f5/portrait_incredible.jpg
1009295,Exodus,7405,null,http://i.annihil.us/u/prod/marvel/i/mg/e/20/52695589e1721/portrait_incredible.jpg
1009296,Expediter,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011199,Ezekiel,413,null,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c002f2268bd4/portrait_incredible.jpg
1011317,Ezekiel Stane,21416,null,http://i.annihil.us/u/prod/marvel/i/mg/c/50/4ce5a64fd283a/portrait_incredible.jpg
1009248,Fabian Cortez,null,null,http://i.annihil.us/u/prod/marvel/i/mg/4/f0/4c0040603dda1/portrait_incredible.jpg
1009297,Falcon,16889,With a mental connection to all birds and a suit that gives him wings to fly The Falcon has been both the partner to Captain America and an Avenger himself. Whether as a super hero or in his secret identity of social worker Sam Wilson The Falcon dedicates his life to standing up for others.,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/5111505fb7009/portrait_incredible.jpg
1017110,Falcon/Sam Wilson (MAA),null,Recruited from S.H.I.E.L.D. by his hero and mentor Tony Stark Falcon is the Avengers' newest and youngest recruit. Like Tony Sam is a genius with machines and technology. What he lacks in experience Sam makes up in enthusiasm and determination. Falcon's suit of armor comes fully stocked with holographic wings explosive flechettes and retractable talons.,http://i.annihil.us/u/prod/marvel/i/mg/3/10/523219c347dd1/portrait_incredible.jpg
1011143,Fallen One,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009298,Famine,13835,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009299,Fantastic Four,356,After being exposed to cosmic rays Reed Richards Susan Storm Ben Grimm and Johnny Storm found they had amazing new powers. Reed Richards found he has the ability to stretch his body in any way he wanted while Susan Storm can turn herself objects and other people invisible. Ben Grimm transformed into a rocky super-strong behemoth and Johnny Storm has the ability to set himself on fire. Dubbed the Fantastic Four Mr. Fantastic Invisible Woman Thing and the Human Torch are Marvel's First Family.,http://i.annihil.us/u/prod/marvel/i/mg/9/60/50febc4f55525/portrait_incredible.jpg
1011013,Fantastic Four (Ultimate),23217,null,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/4c0032727c038/portrait_incredible.jpg
